Automated.name	clean_annotation_name	clean_annotation_name_fixed	Plot_Module	Label_Name	module
c97076-g1 GPSM2 (G-protein signaling modulator) - emapper OG	NA	NA	TRUE	FALSE	GPCR signaling
c97076-g1 GPSM2 (G-protein signaling modulator) - emapper OG	NA	NA	TRUE	FALSE	Phospholipid signaling
c103218-g1 FAM21D (Family with sequence similarity 21, member) - emapper OG	FAM21D	FAM21D	FALSE	FALSE	Actin network assembly
c103218-g1 FAM21D (Family with sequence similarity 21, member) - emapper OG	FAM21D	FAM21D	FALSE	FALSE	Vesicular trafficking
c103218-g5 1-to-2 WASHC2A,WASHC2C WASH complex subunit 2A	WASHC2A,WASHC2C	WASHC2A,WASHC2C	TRUE	FALSE	Actin network assembly
c103219-g2 1-to-2 PTPN4,PTPN3 protein tyrosine phosphatase, non-receptor type 4	PTPN4,PTPN3	PTPN4,PTPN3	FALSE	FALSE	JNK/p38 MAPK signaling
c103222-g2 1-to-2 PTK2,PTK2B protein tyrosine kinase 2	PTK2,PTK2B	PTK2,PTK2B	TRUE	FALSE	Regulation of adhesion complexes
c103222-g2 1-to-2 PTK2,PTK2B protein tyrosine kinase 2	PTK2,PTK2B	PTK2,PTK2B	TRUE	FALSE	Regulation of cytoskeleton at the membrane
c103251-g1 1-to-4 SRGAP1,ARHGAP4,SRGAP3,SRGAP2 SLIT-ROBO Rho GTPase activating protein 1	SRGAP1,ARHGAP4,SRGAP3,SRGAP2	SRGAP1,ARHGAP4,SRGAP3,SRGAP2	TRUE	TRUE	Actin dynamics
c103251-g1 1-to-4 SRGAP1,ARHGAP4,SRGAP3,SRGAP2 SLIT-ROBO Rho GTPase activating protein 1	SRGAP1,ARHGAP4,SRGAP3,SRGAP2	SRGAP1,ARHGAP4,SRGAP3,SRGAP2	TRUE	TRUE	Cdc42 GTPase signaling
c103251-g1 1-to-4 SRGAP1,ARHGAP4,SRGAP3,SRGAP2 SLIT-ROBO Rho GTPase activating protein 1	SRGAP1,ARHGAP4,SRGAP3,SRGAP2	SRGAP1,ARHGAP4,SRGAP3,SRGAP2	TRUE	TRUE	Rac1 GTPase signaling
c103251-g1 1-to-4 SRGAP1,ARHGAP4,SRGAP3,SRGAP2 SLIT-ROBO Rho GTPase activating protein 1	SRGAP1,ARHGAP4,SRGAP3,SRGAP2	SRGAP1,ARHGAP4,SRGAP3,SRGAP2	TRUE	TRUE	Rho signaling
c103266-g1 3-to-4 ARHGAP26,ARHGAP42,ARHGAP10,OPHN1 Rho GTPase activating protein 26	ARHGAP26,ARHGAP42,ARHGAP10,OPHN1	ARHGAP26,ARHGAP42,ARHGAP10,OPHN1	TRUE	FALSE	Cdc42 GTPase signaling
c103266-g1 3-to-4 ARHGAP26,ARHGAP42,ARHGAP10,OPHN1 Rho GTPase activating protein 26	ARHGAP26,ARHGAP42,ARHGAP10,OPHN1	ARHGAP26,ARHGAP42,ARHGAP10,OPHN1	TRUE	FALSE	RhoA GTPase signaling
c103266-g1 3-to-4 ARHGAP26,ARHGAP42,ARHGAP10,OPHN1 Rho GTPase activating protein 26	ARHGAP26,ARHGAP42,ARHGAP10,OPHN1	ARHGAP26,ARHGAP42,ARHGAP10,OPHN1	TRUE	FALSE	Rho signaling
c103267-g1 1-to-1 RIOK3 RIO kinase 3	RIOK3	RIOK3	FALSE	FALSE	Regulation of inflammation
c103267-g4 1-to-1 RIOK3 RIO kinase 3	RIOK3	RIOK3	FALSE	FALSE	Regulation of inflammation
c103269-g1 PPP1R9A (protein phosphatase 1 regulatory subunit 9A) - blastp	PPP1R9A	PPP1R9A	TRUE	FALSE	Actin dynamics
c103276-g1 1-to-1 MADD MAP kinase activating death domain	MADD	MADD	FALSE	FALSE	Apoptosis
c103276-g1 1-to-1 MADD MAP kinase activating death domain	MADD	MADD	FALSE	FALSE	Vesicular trafficking
c103277-g2 ZNF608 (Zinc finger protein) - emapper OG	ZNF608	ZNF608	TRUE	FALSE	Differentiation (muscle cell related)
c103216-g1 GRB2 (growth factor receptor bound protein 2) - blastp	NA	NA	FALSE	FALSE	Regulation of cell cycle
c104732-g3 1-to-1 GRIPAP1 GRIP1 associated protein 1	NA	NA	FALSE	FALSE	JNK/p38 MAPK signaling
c104732-g3 1-to-1 GRIPAP1 GRIP1 associated protein 1	NA	NA	FALSE	FALSE	Vesicular trafficking
c102484-g1 GYG2 (Glycogenin) - emapper OG	NA	NA	FALSE	FALSE	Metabolism
c103288-g1 1-to-3 AMPD2,AMPD3,AMPD1 adenosine monophosphate deaminase 2	AMPD2,AMPD3,AMPD1	AMPD2,AMPD3,AMPD1	FALSE	FALSE	Metabolism
c103298-g1 1-to-3 ITPKA,ITPKC,ITPKB inositol-trisphosphate 3-kinase A	ITPKA,ITPKC,ITPKB	ITPKA,ITPKC,ITPKB	TRUE	FALSE	Regulation of adhesion complexes
c103312-g1 1-to-2 PREX2,PREX1 phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2	PREX2,PREX1	PREX2,PREX1	TRUE	FALSE	GPCR signaling
c103312-g1 1-to-2 PREX2,PREX1 phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2	PREX2,PREX1	PREX2,PREX1	TRUE	FALSE	PI3K signaling
c103312-g1 1-to-2 PREX2,PREX1 phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2	PREX2,PREX1	PREX2,PREX1	TRUE	FALSE	Rac1 GTPase signaling
c103312-g1 1-to-2 PREX2,PREX1 phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2	PREX2,PREX1	PREX2,PREX1	TRUE	FALSE	Rho signaling
c103330-g1 (FERM adjacent (FA)) - emapper OG	FERMadjacentFA	FERMadjacentFA	FALSE	FALSE	Regulation of cytoskeleton at the membrane
c103338-g2 (Inherit from KOG: Ankyrin Repeat Protein) - emapper OG	AnkyrinRepeatProtein	AnkyrinRepeatProtein	TRUE	FALSE	Regulation of adhesion complexes
c103338-g2 (Inherit from KOG: Ankyrin Repeat Protein) - emapper OG	AnkyrinRepeatProtein	AnkyrinRepeatProtein	TRUE	FALSE	Regulation of cytoskeleton at the membrane
c104880-g1 1-to-1 HECTD1 HECT domain E3 ubiquitin protein ligase 1	NA	NA	FALSE	FALSE	Regulation of adhesion complexes
c104880-g1 1-to-1 HECTD1 HECT domain E3 ubiquitin protein ligase 1	NA	NA	FALSE	FALSE	Regulation of inflammation
c103349-g1 2-to-3 MTMR2,MTMR1,MTM1 myotubularin related protein 2	MTMR2,MTMR1,MTM1	MTMR2,MTMR1,MTM1	FALSE	FALSE	Phospholipid signaling
c103796-g1 6-to-1 HELZ2 helicase with zinc finger 2	NA	NA	FALSE	FALSE	RNA processing
c105066-g1 HEY1 (Hairy enhancer-of-split related with YRPW motif) - emapper OG	NA	NA	FALSE	FALSE	Differentiation (muscle cell related)
c103356-g1 SYTL5 (synaptotagmin-like 5) - emapper OG	SYTL5	SYTL5	FALSE	FALSE	Vesicular trafficking
c103361-g1 1-to-2 ARHGEF6,ARHGEF7 Rac/Cdc42 guanine nucleotide exchange factor 6	ARHGEF6,ARHGEF7	ARHGEF6,ARHGEF7	FALSE	FALSE	Cdc42 GTPase signaling
c103361-g1 1-to-2 ARHGEF6,ARHGEF7 Rac/Cdc42 guanine nucleotide exchange factor 6	ARHGEF6,ARHGEF7	ARHGEF6,ARHGEF7	FALSE	FALSE	Rac1 GTPase signaling
c103361-g1 1-to-2 ARHGEF6,ARHGEF7 Rac/Cdc42 guanine nucleotide exchange factor 6	ARHGEF6,ARHGEF7	ARHGEF6,ARHGEF7	FALSE	FALSE	Rho signaling
c103210-g1 HMR-1 (Cadherins are calcium dependent cell adhesion proteins (By similarity)) - emapper OG	NA	NA	TRUE	FALSE	Actomyosin contractility
c103210-g1 HMR-1 (Cadherins are calcium dependent cell adhesion proteins (By similarity)) - emapper OG	NA	NA	TRUE	FALSE	Regulation of adhesion complexes
c103210-g1 HMR-1 (Cadherins are calcium dependent cell adhesion proteins (By similarity)) - emapper OG	NA	NA	TRUE	FALSE	Regulation of calcium signaling
c103210-g1 HMR-1 (Cadherins are calcium dependent cell adhesion proteins (By similarity)) - emapper OG	NA	NA	TRUE	FALSE	Regulation of cytoskeleton at the membrane
c103368-g1 HSP90B1 (heat shock protein 90kDa beta (Grp94), member 1) - emapper OG	HSP90B1	HSP90B1	FALSE	FALSE	Chaperone
c103370-g2 1-to-1 MAP3K7 mitogen-activated protein kinase kinase kinase 7	MAP3K7	MAP3K7	FALSE	FALSE	JNK/p38 MAPK signaling
c89143-g1 1-to-1 HPS5 HPS5, biogenesis of lysosomal organelles complex 2 subunit 2	NA	NA	FALSE	FALSE	Lysosomes
c103378-g1 1-to-2 KIF13A,KIF13B kinesin family member 13A	KIF13A,KIF13B	KIF13A,KIF13B	FALSE	FALSE	Microtubule dynamics
c103378-g1 1-to-2 KIF13A,KIF13B kinesin family member 13A	KIF13A,KIF13B	KIF13A,KIF13B	FALSE	FALSE	Vesicular trafficking
c102892-g1 hs-BFSP1,CCDC62,LUZP2,GOLGA8R,GOLGA8Q,GOLGA8N,GOLGA8O..	NA	NA	FALSE	FALSE	Vesicular trafficking
c103382-g1 1-to-2 ATXN2,ATXN2L ataxin 2	ATXN2,ATXN2L	ATXN2,ATXN2L	FALSE	FALSE	RNA processing
c103389-g3 1-to-6 ARHGEF5,NGEF,ARHGEF19,ARHGEF26... Rho guanine nucleotide exchange factor 5	ARHGEF5,NGEF,ARHGEF19,ARHGEF26...	ARHGEF5,NGEF,ARHGEF19,ARHGEF26...	TRUE	FALSE	GPCR signaling
c103389-g3 1-to-6 ARHGEF5,NGEF,ARHGEF19,ARHGEF26... Rho guanine nucleotide exchange factor 5	ARHGEF5,NGEF,ARHGEF19,ARHGEF26...	ARHGEF5,NGEF,ARHGEF19,ARHGEF26...	TRUE	FALSE	RhoA GTPase signaling
c103389-g3 1-to-6 ARHGEF5,NGEF,ARHGEF19,ARHGEF26... Rho guanine nucleotide exchange factor 5	ARHGEF5,NGEF,ARHGEF19,ARHGEF26...	ARHGEF5,NGEF,ARHGEF19,ARHGEF26...	TRUE	FALSE	Rho signaling
c103405-g2 CCNB2 (Cyclin B2) - emapper OG	CCNB2	CCNB2	FALSE	FALSE	Regulation of cell cycle
c103408-g1 1-to-1 PDCD6IP programmed cell death 6 interacting protein	PDCD6IP	PDCD6IP	FALSE	FALSE	Apoptosis
c103413-g1 TPR (translocated promoter region, nuclear basket protein) - blastp	TPR	TPR	FALSE	FALSE	RNA processing
c103417-g2 SOWAHC (sosondowah ankyrin repeat domain family member C) - emapper OG	SOWAHC	SOWAHC	TRUE	FALSE	Regulation of cytoskeleton at the membrane
c103421-g1 2-to-4 PLCB2,PLCB1,PLCB4,PLCB3 phospholipase C beta 2	PLCB2,PLCB1,PLCB4,PLCB3	PLCB2,PLCB1,PLCB4,PLCB3	TRUE	TRUE	GPCR signaling
c103421-g1 2-to-4 PLCB2,PLCB1,PLCB4,PLCB3 phospholipase C beta 2	PLCB2,PLCB1,PLCB4,PLCB3	PLCB2,PLCB1,PLCB4,PLCB3	TRUE	TRUE	Phospholipid signaling
c103424-g3 SVIL (supervillin) - blastp	SVIL	SVIL	TRUE	TRUE	Actin network assembly
c103424-g3 SVIL (supervillin) - blastp	SVIL	SVIL	TRUE	TRUE	Regulation of cytoskeleton at the membrane
c96121-g3 hs-C1orf185,TRAT1,FAM163B,FAM163A,RHEX,C16orf54,TEX38..	NA	NA	FALSE	FALSE	Regulation of adhesion complexes
c103440-g3 1-to-1 RBM14 RNA binding motif protein 14	RBM14	RBM14	FALSE	FALSE	RNA processing
c103447-g3 1-to-3 ANKRD13A,ANKRD13B,ANKRD13D ankyrin repeat domain 13A	ANKRD13A,ANKRD13B,ANKRD13D	ANKRD13A,ANKRD13B,ANKRD13D	TRUE	TRUE	Regulation of adhesion complexes
c103447-g3 1-to-3 ANKRD13A,ANKRD13B,ANKRD13D ankyrin repeat domain 13A	ANKRD13A,ANKRD13B,ANKRD13D	ANKRD13A,ANKRD13B,ANKRD13D	TRUE	TRUE	Regulation of cytoskeleton at the membrane
c103457-g1 1-to-3 NOS3,NOS2,NOS1 nitric oxide synthase 3	NOS3,NOS2,NOS1	NOS3,NOS2,NOS1	TRUE	TRUE	NO signaling
c97793-g1 hs-C4orf50,CCDC92,NBPF5P	NA	NA	FALSE	FALSE	Regulation of inflammation
c101474-g3 hs-C4orf50,BEGAIN,GOLGA8DP,GOLGA8F	NA	NA	FALSE	FALSE	Post-synaptic scaffold
c101474-g3 hs-C4orf50,BEGAIN,GOLGA8DP,GOLGA8F	NA	NA	FALSE	FALSE	Regulation of adhesion complexes
c103478-g1 hs-SAMD13	SAMD13	SAMD13	FALSE	FALSE	RNA processing
c103478-g2 1-to-3 MAP3K15,MAP3K5,MAP3K6 mitogen-activated protein kinase kinase kinase 15	MAP3K15,MAP3K5,MAP3K6	MAP3K15,MAP3K5,MAP3K6	FALSE	FALSE	JNK/p38 MAPK signaling
c103484-g1 1-to-1 SPDL1 spindle apparatus coiled-coil protein 1	SPDL1	SPDL1	FALSE	FALSE	Microtubule dynamics
c103889-g1 hs-CCDC157,CALCOCO2,CARD9,SASS6	NA	NA	FALSE	FALSE	Vesicular trafficking
c103516-g2 1-to-1 STXBP4 syntaxin binding protein 4	STXBP4	STXBP4	TRUE	TRUE	Exocytosis
c103516-g2 1-to-1 STXBP4 syntaxin binding protein 4	STXBP4	STXBP4	TRUE	TRUE	Regulation of cytoskeleton at the membrane
c103516-g2 1-to-1 STXBP4 syntaxin binding protein 4	STXBP4	STXBP4	TRUE	TRUE	Vesicular trafficking
c103528-g2 TP53I13 (Tumor protein p53 inducible protein 13) - emapper OG	TP53I13	TP53I13	FALSE	FALSE	Regulation of cell cycle
c103545-g3 1-to-1 WHRN whirlin	WHRN	WHRN	TRUE	TRUE	Actin network assembly
c103545-g3 1-to-1 WHRN whirlin	WHRN	WHRN	TRUE	TRUE	Regulation of ciliary function
c103545-g3 1-to-1 WHRN whirlin	WHRN	WHRN	TRUE	TRUE	Regulation of cytoskeleton at the membrane
c101546-g1 hs-CIMAP1A,CIMAP1B,CIMAP1D,CIMAP1C,STPG4,STPG1,CIMAP3	NA	NA	FALSE	FALSE	Regulation of ciliary function
c103570-g1 1-to-3 PPP3CB,PPP3CA,PPP3CC protein phosphatase 3 catalytic subunit beta	PPP3CB,PPP3CA,PPP3CC	PPP3CB,PPP3CA,PPP3CC	TRUE	FALSE	Regulation of calcium signaling
c103572-g1 1-to-4 CAMK2G,CAMK2D,CAMK2B,CAMK2A calcium/calmodulin dependent protein kinase II gamma	CAMK2G,CAMK2D,CAMK2B,CAMK2A	CAMK2G,CAMK2D,CAMK2B,CAMK2A	TRUE	FALSE	Regulation of calcium signaling
c103582-g3 (FH2) - emapper OG	FH2	FH2	FALSE	TRUE	Actin dynamics
c101346-g1 hs-CIPC,CXorf49	NA	NA	FALSE	FALSE	Regulation of cell cycle
c103593-g5 1-to-1 GDAP2 ganglioside induced differentiation associated protein 2	GDAP2	GDAP2	FALSE	FALSE	Vesicular trafficking
c103599-g1 1-to-4 ARHGAP15,ARHGAP12,ARHGAP9,ARHGAP27 Rho GTPase activating protein 15	ARHGAP15,ARHGAP12,ARHGAP9,ARHGAP27	ARHGAP15,ARHGAP12,ARHGAP9,ARHGAP27	TRUE	TRUE	Cdc42 GTPase signaling
c103599-g1 1-to-4 ARHGAP15,ARHGAP12,ARHGAP9,ARHGAP27 Rho GTPase activating protein 15	ARHGAP15,ARHGAP12,ARHGAP9,ARHGAP27	ARHGAP15,ARHGAP12,ARHGAP9,ARHGAP27	TRUE	TRUE	Rac1 GTPase signaling
c103599-g1 1-to-4 ARHGAP15,ARHGAP12,ARHGAP9,ARHGAP27 Rho GTPase activating protein 15	ARHGAP15,ARHGAP12,ARHGAP9,ARHGAP27	ARHGAP15,ARHGAP12,ARHGAP9,ARHGAP27	TRUE	TRUE	Rho signaling
c95467-g1 hs-CRADD	NA	NA	TRUE	FALSE	Apoptosis
c95467-g1 hs-CRADD	NA	NA	TRUE	FALSE	Regulation of adhesion complexes
c95467-g1 hs-CRADD	NA	NA	TRUE	FALSE	Regulation of inflammation
c103609-g2 1-to-10 MYH1/2/3/4/6/7/8/13/15 myosin heavy chain 1	MYH1/2/3/4/6/7/8/13/15	MYH1/2/3/4/6/7/8/13/15	TRUE	TRUE	Actomyosin contractility
c103611-g2 1-to-3 PTPRF,PTPRD protein tyrosine phosphatase, receptor type F	PTPRF,PTPRD	PTPRF,PTPRD	TRUE	TRUE	Regulation of adhesion complexes
c103611-g2 1-to-3 PTPRF,PTPRD protein tyrosine phosphatase, receptor type F	PTPRF,PTPRD	PTPRF,PTPRD	TRUE	TRUE	Regulation of cytoskeleton at the membrane
c102684-g2 hs-CRTAM,TMEM25,CD8A,NECTIN3,TREML2,MADCAM1,NECTIN4,V..	NA	NA	FALSE	FALSE	Regulation of adhesion complexes
c103622-g1 1-to-1 DSTYK dual serine/threonine and tyrosine protein kinase	DSTYK	DSTYK	FALSE	FALSE	Apoptosis
c103623-g1 1-to-4 RGS9,RGS7,RGS11,RGS6 regulator of G protein signaling 9	RGS9,RGS7,RGS11,RGS6	RGS9,RGS7,RGS11,RGS6	TRUE	TRUE	GPCR signaling
c100082-g1 hs-DOK1,DOK2,DOK6,PLEKHN1,DOK7,DOK3	NA	NA	FALSE	FALSE	Ras GTPase signaling
c103631-g1 1-to-1 FARSA phenylalanyl-tRNA synthetase alpha subunit	FARSA	FARSA	FALSE	FALSE	RNA processing
c103634-g1 (Inherit from euNOG: Calcium-binding EF hand family protein) - emapper OG	Calcium-bindingEFhandfamilyprotein	Calcium-bindingEFhandfamilyprotein	FALSE	FALSE	Regulation of calcium signaling
c103636-g1 2-to-2 PTPRZ1,PTPRG protein tyrosine phosphatase, receptor type Z1	PTPRZ1,PTPRG	PTPRZ1,PTPRG	TRUE	FALSE	Regulation of adhesion complexes
c103637-g1 1-to-3 NOMO1,NOMO3,NOMO2 NODAL modulator 1	NOMO1,NOMO3,NOMO2	NOMO1,NOMO3,NOMO2	FALSE	FALSE	Actomyosin contractility
c103637-g1 1-to-3 NOMO1,NOMO3,NOMO2 NODAL modulator 1	NOMO1,NOMO3,NOMO2	NOMO1,NOMO3,NOMO2	FALSE	FALSE	Differentiation (muscle cell related)
c103637-g1 1-to-3 NOMO1,NOMO3,NOMO2 NODAL modulator 1	NOMO1,NOMO3,NOMO2	NOMO1,NOMO3,NOMO2	FALSE	FALSE	Vesicular trafficking
c103665-g1 ACIN1 (Apoptotic chromatin condensation inducer 1) - emapper OG	ACIN1	ACIN1	FALSE	FALSE	Apoptosis
c103666-g1 1-to-3 NONO,PSPC1,SFPQ non-POU domain containing octamer binding	NONO,PSPC1,SFPQ	NONO,PSPC1,SFPQ	FALSE	FALSE	RNA processing
c102966-g1 hs-DOK2,DOK6,DOK1,DOK4,DOK3,STAP2,PLEKHN1	NA	NA	FALSE	FALSE	Ras GTPase signaling
c91926-g1 hs-FAM43A	NA	NA	FALSE	FALSE	Regulation of cell cycle
c104786-g1 hs-FILIP1L,CEP152,SPDL1	NA	NA	FALSE	FALSE	Actin network assembly
c103693-g1 G3BP2 (GTPase activating protein (SH3 domain) binding protein) - emapper OG	G3BP2	G3BP2	FALSE	FALSE	RNA processing
c103696-g1 1-to-1 SH3BP5 SH3 domain binding protein 5	SH3BP5	SH3BP5	FALSE	FALSE	JNK/p38 MAPK signaling
c103696-g1 1-to-1 SH3BP5 SH3 domain binding protein 5	SH3BP5	SH3BP5	FALSE	FALSE	Vesicular trafficking
c103699-g1 1-to-4 MEX3B,MEX3D,MEX3C,MEX3A mex-3 RNA binding family member B	MEX3B,MEX3D,MEX3C,MEX3A	MEX3B,MEX3D,MEX3C,MEX3A	FALSE	FALSE	RNA processing
c103703-g1 (Filamin/ABP280 repeat) - emapper OG	Filamin/ABP280repeat	Filamin/ABP280repeat	TRUE	FALSE	Actin dynamics
c103703-g1 (Filamin/ABP280 repeat) - emapper OG	Filamin/ABP280repeat	Filamin/ABP280repeat	TRUE	FALSE	Actomyosin contractility
c99786-g1 hs-GAREM1	NA	NA	FALSE	FALSE	Regulation of cell cycle
c103708-g1 1-to-3 DIP2C,DIP2B,DIP2A disco interacting protein 2 homolog C	DIP2C,DIP2B,DIP2A	DIP2C,DIP2B,DIP2A	FALSE	FALSE	Metabolism
c103710-g1 SIK3 (Map microtubule affinity-regulating kinase) - emapper OG	SIK3	SIK3	TRUE	TRUE	Metabolism
c103710-g1 SIK3 (Map microtubule affinity-regulating kinase) - emapper OG	SIK3	SIK3	TRUE	TRUE	MTORC1 signaling
c103710-g1 SIK3 (Map microtubule affinity-regulating kinase) - emapper OG	SIK3	SIK3	TRUE	TRUE	MTORC2 signaling
c103711-g1 ETS2 (v-ets erythroblastosis virus E26 oncogene homolog 2 (avian)) - emapper OG	ETS2	ETS2	FALSE	FALSE	Regulation of cell cycle
c103714-g2 APBB2 (amyloid beta (A4) precursor protein-binding, family B, member) - emapper OG	APBB2	APBB2	FALSE	FALSE	Vesicular trafficking
c103718-g2 3-to-2 TLN1,TLN2 talin 1	TLN1,TLN2	TLN1,TLN2	TRUE	FALSE	Actomyosin contractility
c103718-g2 3-to-2 TLN1,TLN2 talin 1	TLN1,TLN2	TLN1,TLN2	TRUE	FALSE	Regulation of adhesion complexes
c103718-g2 3-to-2 TLN1,TLN2 talin 1	TLN1,TLN2	TLN1,TLN2	TRUE	FALSE	Regulation of cytoskeleton at the membrane
c103718-g3 1-to-2 RAB3IL1,RAB3IP RAB3A interacting protein like 1	RAB3IL1,RAB3IP	RAB3IL1,RAB3IP	FALSE	FALSE	Vesicular trafficking
c103722-g1 1-to-2 SSH1,SSH2 slingshot protein phosphatase 1	SSH1,SSH2	SSH1,SSH2	TRUE	FALSE	Actin dynamics
c103722-g1 1-to-2 SSH1,SSH2 slingshot protein phosphatase 1	SSH1,SSH2	SSH1,SSH2	TRUE	FALSE	GPCR signaling
c103722-g1 1-to-2 SSH1,SSH2 slingshot protein phosphatase 1	SSH1,SSH2	SSH1,SSH2	TRUE	FALSE	RhoA GTPase signaling
c103722-g1 1-to-2 SSH1,SSH2 slingshot protein phosphatase 1	SSH1,SSH2	SSH1,SSH2	TRUE	FALSE	Rho signaling
c103724-g1 1-to-1 STK40 serine/threonine kinase 40	STK40	STK40	TRUE	FALSE	Differentiation (muscle cell related)
c79858-g1 hs-GNG12,GNG8,GNG3,GNG4,GNG7,GNG10,GNG2,GNG5,GNG5B,GN..	NA	NA	TRUE	FALSE	GPCR signaling
c28122-g1 hs-GOPC	NA	NA	FALSE	FALSE	Vesicular trafficking
c103733-g1 1-to-2 BCR,ABR BCR, RhoGEF and GTPase activating protein	BCR,ABR	BCR,ABR	TRUE	FALSE	Cdc42 GTPase signaling
c103733-g1 1-to-2 BCR,ABR BCR, RhoGEF and GTPase activating protein	BCR,ABR	BCR,ABR	TRUE	FALSE	Rac1 GTPase signaling
c103733-g1 1-to-2 BCR,ABR BCR, RhoGEF and GTPase activating protein	BCR,ABR	BCR,ABR	TRUE	FALSE	RhoA GTPase signaling
c103733-g1 1-to-2 BCR,ABR BCR, RhoGEF and GTPase activating protein	BCR,ABR	BCR,ABR	TRUE	FALSE	Rho signaling
c103744-g1 2-to-1 MELK maternal embryonic leucine zipper kinase	MELK	MELK	FALSE	FALSE	Apoptosis
c103744-g1 2-to-1 MELK maternal embryonic leucine zipper kinase	MELK	MELK	FALSE	FALSE	Regulation of cell cycle
c102617-g2 hs-GYPC,SERTM1,SERTM2,KCNE2,SMAGP,CRB3,RPRM,TMEM154,K..	NA	NA	TRUE	FALSE	Regulation of calcium signaling
c102617-g2 hs-GYPC,SERTM1,SERTM2,KCNE2,SMAGP,CRB3,RPRM,TMEM154,K..	NA	NA	TRUE	FALSE	Regulation of cytoskeleton at the membrane
c95904-g2 hs-HOATZ,STMND1,GMNN	NA	NA	FALSE	FALSE	Regulation of cell cycle
c95904-g2 hs-HOATZ,STMND1,GMNN	NA	NA	FALSE	FALSE	Regulation of ciliary function
c103759-g1 1-to-1 EXOC7 exocyst complex component 7	EXOC7	EXOC7	TRUE	FALSE	Exocytosis
c103759-g1 1-to-1 EXOC7 exocyst complex component 7	EXOC7	EXOC7	TRUE	FALSE	Vesicular trafficking
c103760-g1 1-to-1 RABEP1 rabaptin, RAB GTPase binding effector protein 1	RABEP1	RABEP1	FALSE	FALSE	Vesicular trafficking
c103775-g1 ANKS1A (ankyrin repeat and sterile alpha motif domain containing 1A) - blastp	ANKS1A	ANKS1A	TRUE	TRUE	Regulation of adhesion complexes
c103775-g1 ANKS1A (ankyrin repeat and sterile alpha motif domain containing 1A) - blastp	ANKS1A	ANKS1A	TRUE	TRUE	Regulation of cytoskeleton at the membrane
c103779-g1 MICAL3 (Microtubule associated monoxygenase, calponin and LIM domain containing) - emapper OG	MICAL3	MICAL3	FALSE	FALSE	Actin dynamics
c103779-g1 MICAL3 (Microtubule associated monoxygenase, calponin and LIM domain containing) - emapper OG	MICAL3	MICAL3	FALSE	FALSE	Regulation of ciliary function
c103779-g1 MICAL3 (Microtubule associated monoxygenase, calponin and LIM domain containing) - emapper OG	MICAL3	MICAL3	FALSE	FALSE	Vesicular trafficking
c102553-g4 hs-IL18R1,IL18RAP,IL1RAP,IL1RL1,IL1RL2,IL1R1	NA	NA	TRUE	FALSE	Regulation of inflammation
c103781-g2 1-to-1 EIF4B eukaryotic translation initiation factor 4B	EIF4B	EIF4B	FALSE	FALSE	RNA processing
c103785-g3 hs-NUMB,DCP1B,DCP1A,WASL,DAB2,ENAH,GAB2	NUMB,DCP1B,DCP1A,WASL,DAB2,ENAH,GAB2	NUMB,DCP1B,DCP1A,WASL,DAB2,ENAH,GAB2	FALSE	FALSE	Actin network assembly
c102738-g1 hs-RFPL3,RFPL1,TRIM16L,RFPL2,FBXO45,RNF39,RFPL4B,RFPL..	NA	NA	FALSE	FALSE	Regulation of cell cycle
c103795-g1 1-to-1 RBCK1 RANBP2-type and C3HC4-type zinc finger containing 1	RBCK1	RBCK1	FALSE	FALSE	Regulation of inflammation
c99416-g1 hs-RND1,RAB23,RND2,RAB24,RND3,RAB20,RASD2,RAB22A,RAB3..	NA	NA	FALSE	FALSE	Regulation of cytoskeleton at the membrane
c99416-g1 hs-RND1,RAB23,RND2,RAB24,RND3,RAB20,RASD2,RAB22A,RAB3..	NA	NA	FALSE	FALSE	RhoA GTPase signaling
c99416-g1 hs-RND1,RAB23,RND2,RAB24,RND3,RAB20,RASD2,RAB22A,RAB3..	NA	NA	FALSE	FALSE	Vesicular trafficking
c111007-g1 hs-RNF125,RNF114,RNF166	NA	NA	FALSE	FALSE	Regulation of inflammation
c107554-g1 hs-RPS27L,RPS27,RPL37AP8,RPL37A	NA	NA	FALSE	FALSE	Stress-related transcription activity
c103807-g1 (Gamma-aminobutyric acid (GABA) B receptor) - emapper OG	Gamma-aminobutyricacidGABA	Gamma-aminobutyricacidGABA	TRUE	TRUE	GPCR signaling
c103815-g1 ABCF2 (ATP-binding cassette, sub-family F (GCN20), member 2) - emapper OG	ABCF2	ABCF2	FALSE	FALSE	RNA processing
c103829-g1 1-to-2 SMURF2,SMURF1 SMAD specific E3 ubiquitin protein ligase 2	SMURF2,SMURF1	SMURF2,SMURF1	TRUE	FALSE	RhoA GTPase signaling
c103829-g1 1-to-2 SMURF2,SMURF1 SMAD specific E3 ubiquitin protein ligase 2	SMURF2,SMURF1	SMURF2,SMURF1	TRUE	FALSE	Rho signaling
c95399-g1 hs-SCIMP,LST1,GAPT,C1orf185,SMIM36,FAM163B,RHEX,FAM24..	NA	NA	FALSE	FALSE	Regulation of adhesion complexes
